,1_rmse_mean,1_rmse_stdev,1_r2_mean,1_r2_stdev,25_rmse_mean,25_rmse_stdev,25_r2_mean,25_r2_stdev,50_rmse_mean,50_rmse_stdev,50_r2_mean,50_r2_stdev
0,1.0320590710457498,0.029959480160329875,0.42487207945942423,0.033353204305567825,1.0517944192862279,0.02225439675004977,0.400973592217681,0.02635978274000919,1.0484016115919539,0.015856303918090422,0.4046126256433351,0.018677835642482387
1,1.0195676031442573,0.0021424564426695187,0.43172829378725686,0.0030169132909256347,1.0517865814260887,0.011669501392303463,0.3955432337755835,0.013462351766531938,1.0539146259442898,0.031133346176225877,0.39359601630714164,0.03647039405796682
2,1.0396703268333392,0.018038741012136962,0.40457942195831714,0.021329169463694765,1.0288555326595068,0.012580244714443928,0.41673032103906343,0.015687539635984103,1.0281058255213886,0.011521907979665798,0.41576496646065236,0.01274389199572458
3,1.0270694585819642,0.0025419163442936526,0.4175840951265486,0.004417424045074506,1.0411604309070488,0.011664072790738497,0.3978615542090432,0.015745734646788145,1.058944721203128,0.02797531059885061,0.37703600989065733,0.033878222528650435
4,1.0339145750933982,0.020862953942918688,0.40742098221599204,0.02282993088061036,1.027688619641041,0.01898137353966232,0.40953939851703164,0.019915277393486846,1.0553153284090706,0.014808721483292021,0.3774081840438573,0.014252393675663139
5,1.0346120502183282,0.010494104865994855,0.40379374438019405,0.009939244412208661,1.0261689904157327,0.02580435025783637,0.40845363400944756,0.03073759661103864,1.032939653423144,0.0073956539201221715,0.3990807124648226,0.011215993573374387
6,1.008061315675797,0.027257832431608387,0.43238919770008133,0.02963270148780654,1.0368231348509334,0.012058030793131775,0.39520772966787404,0.0132015808263309,1.0360049348770575,0.02303463267993318,0.39166102768589744,0.026009074674350534
7,1.0108857453517048,0.03459518225775682,0.42727705263780474,0.04035719639514512,1.0392062252233494,0.039352971747676754,0.38812741042047455,0.04646002161984699,1.0191649894470394,0.02222312945861636,0.41091173199240205,0.02413770214115533
8,0.9955359595453975,0.022634348034859118,0.44261425935193194,0.025335534093119217,1.0044260728365153,0.006449814769491315,0.4279301486858591,0.006211618819895294,1.0783826848283586,0.005841033286702224,0.3373809782806676,0.005910252084645077
9,1.0282092820654696,0.015593297447179705,0.4023476614507128,0.01596607619914076,1.0156687652976777,0.041174808569104666,0.41302741545009397,0.04723429884121258,1.0300146635742238,0.031621277273712396,0.39312699398463563,0.0368684483310028
10,1.0333497714041315,0.02155898464387317,0.3940381538308227,0.02392126959618021,1.010923933541088,0.012617927767692043,0.4182095536829175,0.013977000818459017,1.0080219443853848,0.03023962813078707,0.41756932095352717,0.03500450856170366
